iso3c,year,e_gdppc
TUR,2005,14.313
TUR,2006,15.246
TUR,2007,15.854
TUR,2008,16.087
TUR,2009,15.923
TUR,2010,16.804
TUR,2011,17.918
TUR,2012,18.653
TUR,2013,19.608
TUR,2014,20.316
TUR,2015,20.989
TUR,2016,21.251
TUR,2017,22.367
TUR,2018,23.059
TUR,2019,23.599
TUR,2020,NA
TUR,2021,NA
UKR,1990,11.316
UKR,1991,10.516
UKR,1992,9.487
UKR,1993,8.041
UKR,1994,6.687
UKR,1995,5.868
UKR,1996,5.358
UKR,1997,5.126
UKR,1998,5.066
UKR,1999,5.132
UKR,2000,5.372
UKR,2001,5.81
UKR,2002,6.277
UKR,2003,6.905
UKR,2004,7.625
UKR,2005,8.25
UKR,2006,8.918
UKR,2007,9.615
UKR,2008,9.808
UKR,2009,9.208
UKR,2010,9.292
UKR,2011,9.636
UKR,2012,9.823
UKR,2013,9.873
UKR,2014,9.61
UKR,2015,9.16
UKR,2016,9.211
UKR,2017,9.52
UKR,2018,9.841
UKR,2019,10.074
UKR,2020,NA
UKR,2021,NA
GBR,1980,21.29
GBR,1981,21.262
GBR,1982,21.5
GBR,1983,21.999
GBR,1984,22.551
GBR,1985,23.305
GBR,1986,23.915
GBR,1987,24.91
GBR,1988,25.931
GBR,1989,26.531
GBR,1990,26.67
GBR,1991,26.527
GBR,1992,26.66
GBR,1993,27.158
GBR,1994,28.01
GBR,1995,28.941
GBR,1996,29.747
GBR,1997,30.682
GBR,1998,31.689
GBR,1999,32.73
GBR,2000,33.767
GBR,2001,34.579
GBR,2002,34.953
GBR,2003,35.614
GBR,2004,36.214
GBR,2005,36.981
GBR,2006,37.58
GBR,2007,37.788
GBR,2008,37.268
GBR,2009,36.201
GBR,2010,36.2
GBR,2011,36.313
GBR,2012,36.75
GBR,2013,37.249
GBR,2014,37.991
GBR,2015,38.768
GBR,2016,39.556
GBR,2017,40.526
GBR,2018,40.815
GBR,2019,41.022
GBR,2020,NA
GBR,2021,NA
URY,1980,10.308
URY,1981,10.253
URY,1982,9.598
URY,1983,8.968
URY,1984,8.802
URY,1985,8.891
URY,1986,9.434
URY,1987,9.92
URY,1988,10.069
URY,1989,10.162
URY,1990,10.279
URY,1991,10.637
URY,1992,11.281
URY,1993,11.746
URY,1994,12.249
URY,1995,12.439
URY,1996,12.92
URY,1997,13.37
URY,1998,13.681
URY,1999,13.32
URY,2000,12.903
URY,2001,12.368
URY,2002,11.717
URY,2003,11.654
URY,2004,11.961
URY,2005,12.59
URY,2006,13.186
URY,2007,13.972
URY,2008,15.091
URY,2009,15.913
URY,2010,17.073
URY,2011,18.034
URY,2012,18.751
URY,2013,19.424
URY,2014,19.927
URY,2015,20.135
URY,2016,20.33
URY,2017,20.683
URY,2018,20.954
URY,2019,20.928
URY,2020,NA
URY,2021,NA
DZA,1980,9.813
DZA,1981,10.016
DZA,1982,10.151
DZA,1983,10.352
DZA,1984,10.386
DZA,1985,10.357
DZA,1986,9.762
DZA,1987,9.276
DZA,1988,8.831
DZA,1989,8.652
DZA,1990,8.501
DZA,1991,8.294
DZA,1992,8.142
DZA,1993,7.86
DZA,1994,7.725
DZA,1995,7.811
DZA,1996,7.967
DZA,1997,8.034
DZA,1998,8.192
DZA,1999,8.526
DZA,2000,8.94
DZA,2001,9.2
DZA,2002,9.553
DZA,2003,10.069
DZA,2004,10.5
DZA,2005,11.091
DZA,2006,11.426
DZA,2007,11.654
DZA,2008,11.814
DZA,2009,11.628
DZA,2010,12.027
DZA,2011,12.207
DZA,2012,12.232
DZA,2013,12.155
DZA,2014,12.193
DZA,2015,12.118
DZA,2016,12.026
DZA,2017,11.816
DZA,2018,11.754
DZA,2019,11.616
DZA,2020,NA
DZA,2021,NA
AGO,1980,3.361
AGO,1981,3.251
AGO,1982,3.158
AGO,1983,3.082
AGO,1984,3.059
AGO,1985,3.009
AGO,1986,2.887
AGO,1987,2.936
AGO,1988,2.988
AGO,1989,3.013
AGO,1990,3.048
AGO,1991,2.934
AGO,1992,2.785
AGO,1993,2.411
AGO,1994,2.349
AGO,1995,2.446
AGO,1996,2.673
AGO,1997,2.76
AGO,1998,2.834
AGO,1999,2.82
AGO,2000,2.757
AGO,2001,2.814
AGO,2002,3.024
AGO,2003,3.178
AGO,2004,3.495
AGO,2005,3.965
AGO,2006,4.522
AGO,2007,5.035
AGO,2008,5.443
AGO,2009,5.478
AGO,2010,5.815
AGO,2011,6.228
AGO,2012,6.514
AGO,2013,6.678
AGO,2014,6.733
AGO,2015,6.558
AGO,2016,6.262
AGO,2017,5.967
AGO,2018,5.679
AGO,2019,5.392
AGO,2020,NA
AGO,2021,NA
ARM,1990,NA
ARM,1991,4.678
ARM,1992,3.518
ARM,1993,3.153
ARM,1994,3.121
ARM,1995,3.288
ARM,1996,3.457
ARM,1997,3.578
ARM,1998,3.717
ARM,1999,3.872
ARM,2000,4.112
ARM,2001,4.425
ARM,2002,4.79
ARM,2003,5.326
ARM,2004,5.88
ARM,2005,6.615
ARM,2006,7.398
ARM,2007,8.195
ARM,2008,8.612
ARM,2009,8.212
ARM,2010,8.371
ARM,2011,8.767
ARM,2012,9.299
ARM,2013,9.652
ARM,2014,9.893
ARM,2015,10.21
ARM,2016,10.513
ARM,2017,11.263
ARM,2018,11.837
ARM,2019,12.313
ARM,2020,NA
ARM,2021,NA
AZE,1990,8.04
AZE,1991,7.53
AZE,1992,5.989
AZE,1993,4.624
AZE,1994,3.654
AZE,1995,3.053
AZE,1996,2.912
AZE,1997,2.953
AZE,1998,3.072
AZE,1999,3.292
AZE,2000,3.609
AZE,2001,3.915
AZE,2002,4.188
AZE,2003,4.531
AZE,2004,5.118
AZE,2005,6.434
AZE,2006,8.374
AZE,2007,10.419
AZE,2008,11.969
AZE,2009,12.814
AZE,2010,13.829
AZE,2011,14.509
AZE,2012,14.792
AZE,2013,15
AZE,2014,15.137
AZE,2015,14.729
AZE,2016,14.356
AZE,2017,14.198
AZE,2018,14.363
AZE,2019,14.2
AZE,2020,NA
AZE,2021,NA
BLR,1990,11.421
BLR,1991,11.166
BLR,1992,10.238
BLR,1993,9.227
BLR,1994,8.229
BLR,1995,7.675
BLR,1996,7.736
BLR,1997,8.209
BLR,1998,8.681
BLR,1999,8.979
BLR,2000,9.406
BLR,2001,9.799
BLR,2002,10.15
BLR,2003,10.79
BLR,2004,11.711
BLR,2005,12.841
BLR,2006,14.07
BLR,2007,15.329
BLR,2008,16.632
BLR,2009,17.184
BLR,2010,18.314
BLR,2011,19.354
BLR,2012,19.817
BLR,2013,19.97
BLR,2014,20.259
BLR,2015,19.799
BLR,2016,19.516
BLR,2017,19.973
BLR,2018,20.392
BLR,2019,20.806
BLR,2020,NA
BLR,2021,NA
CMR,1980,2.414
CMR,1981,2.599
CMR,1982,2.792
CMR,1983,2.954
CMR,1984,3.112
CMR,1985,3.199
CMR,1986,3.163
CMR,1987,3.012
CMR,1988,2.844
CMR,1989,2.655
CMR,1990,2.49
CMR,1991,2.334
CMR,1992,2.208
CMR,1993,2.109
CMR,1994,2.066
CMR,1995,2.081
CMR,1996,2.116
CMR,1997,2.154
CMR,1998,2.195
CMR,1999,2.244
CMR,2000,2.27
CMR,2001,2.293
CMR,2002,2.335
CMR,2003,2.378
CMR,2004,2.407
CMR,2005,2.41
CMR,2006,2.426
CMR,2007,2.446
CMR,2008,2.454
CMR,2009,2.452
CMR,2010,2.479
CMR,2011,2.518
CMR,2012,2.568
CMR,2013,2.628
CMR,2014,2.703
CMR,2015,2.774
CMR,2016,2.839
CMR,2017,2.916
CMR,2018,2.959
CMR,2019,3.023
CMR,2020,NA
CMR,2021,NA
TCD,1980,0.875
TCD,1981,0.823
TCD,1982,0.831
TCD,1983,0.901
TCD,1984,0.943
TCD,1985,0.998
TCD,1986,1.01
TCD,1987,1.022
TCD,1988,1.051
TCD,1989,1.062
TCD,1990,1.061
TCD,1991,1.073
TCD,1992,1.074
TCD,1993,1.028
TCD,1994,1.032
TCD,1995,1.021
TCD,1996,1.011
TCD,1997,1.032
TCD,1998,1.039
TCD,1999,1.024
TCD,2000,1.006
TCD,2001,1.039
TCD,2002,1.061
TCD,2003,1.173
TCD,2004,1.401
TCD,2005,1.55
TCD,2006,1.594
TCD,2007,1.647
TCD,2008,1.674
TCD,2009,1.709
TCD,2010,1.838
TCD,2011,1.855
TCD,2012,1.918
TCD,2013,1.926
TCD,2014,1.987
TCD,2015,2.013
TCD,2016,1.895
TCD,2017,1.768
TCD,2018,1.729
TCD,2019,1.717
TCD,2020,NA
TCD,2021,NA
CHN,1980,1.764
CHN,1981,1.819
CHN,1982,1.923
CHN,1983,2.048
CHN,1984,2.207
CHN,1985,2.364
CHN,1986,2.502
CHN,1987,2.651
CHN,1988,2.733
CHN,1989,2.743
CHN,1990,2.626
CHN,1991,2.709
CHN,1992,2.902
CHN,1993,3.146
CHN,1994,3.395
CHN,1995,3.65
CHN,1996,3.883
CHN,1997,4.074
CHN,1998,4.238
CHN,1999,4.462
CHN,2000,4.736
CHN,2001,5.051
CHN,2002,5.427
CHN,2003,5.834
CHN,2004,6.31
CHN,2005,6.89
CHN,2006,7.514
CHN,2007,8.21
CHN,2008,8.769
CHN,2009,9.417
CHN,2010,10.221
CHN,2011,10.877
CHN,2012,11.527
CHN,2013,12.129
CHN,2014,12.729
CHN,2015,13.34
CHN,2016,13.89
CHN,2017,14.485
CHN,2018,14.948
CHN,2019,15.384
CHN,2020,NA
CHN,2021,NA
COD,1980,1.691
COD,1981,1.667
COD,1982,1.65
COD,1983,1.649
COD,1984,1.698
COD,1985,1.661
COD,1986,1.621
COD,1987,1.599
COD,1988,1.554
COD,1989,1.482
COD,1990,1.337
COD,1991,1.186
COD,1992,1.091
COD,1993,0.931
COD,1994,0.823
COD,1995,0.78
COD,1996,0.734
COD,1997,0.691
COD,1998,0.648
COD,1999,0.611
COD,2000,0.562
COD,2001,0.54
COD,2002,0.538
COD,2003,0.552
COD,2004,0.573
COD,2005,0.59
COD,2006,0.607
COD,2007,0.627
COD,2008,0.639
COD,2009,0.646
COD,2010,0.671
COD,2011,0.698
COD,2012,0.729
COD,2013,0.763
COD,2014,0.809
COD,2015,0.844
COD,2016,0.861
COD,2017,0.875
COD,2018,0.897
COD,2019,0.913
COD,2020,NA
COD,2021,NA
COG,1980,2.756
COG,1981,3.125
COG,1982,3.506
COG,1983,3.81
COG,1984,3.989
COG,1985,3.848
COG,1986,3.413
COG,1987,3.227
COG,1988,3.092
COG,1989,3.076
COG,1990,3.101
COG,1991,3.096
COG,1992,2.96
COG,1993,2.837
COG,1994,2.663
COG,1995,2.614
COG,1996,2.664
COG,1997,2.592
COG,1998,2.54
COG,1999,2.629
COG,2000,2.855
COG,2001,2.903
COG,2002,2.967
COG,2003,2.997
COG,2004,3.143
COG,2005,3.365
COG,2006,3.469
COG,2007,3.344
COG,2008,3.467
COG,2009,3.589
COG,2010,3.929
COG,2011,4.167
COG,2012,4.297
COG,2013,4.266
COG,2014,4.17
COG,2015,3.882
COG,2016,3.56
COG,2017,3.377
COG,2018,3.25
COG,2019,3.053
COG,2020,NA
COG,2021,NA
DJI,1980,3.859
DJI,1981,3.728
DJI,1982,3.597
DJI,1983,3.513
DJI,1984,3.414
DJI,1985,3.31
DJI,1986,3.175
DJI,1987,3.045
DJI,1988,2.92
DJI,1989,2.748
DJI,1990,2.606
DJI,1991,2.486
DJI,1992,2.564
DJI,1993,2.697
DJI,1994,2.577
DJI,1995,2.593
DJI,1996,2.487
DJI,1997,2.467
DJI,1998,2.435
DJI,1999,2.428
DJI,2000,2.388
DJI,2001,2.379
DJI,2002,2.381
DJI,2003,2.456
DJI,2004,2.538
DJI,2005,2.66
DJI,2006,2.827
DJI,2007,2.919
DJI,2008,2.999
DJI,2009,3.015
DJI,2010,3.045
DJI,2011,3.268
DJI,2012,3.531
DJI,2013,3.9
DJI,2014,4.167
DJI,2015,4.417
DJI,2016,4.695
DJI,2017,5.138
DJI,2018,5.726
DJI,2019,6.172
DJI,2020,NA
DJI,2021,NA
DOM,1980,4.724
DOM,1981,4.867
DOM,1982,4.934
DOM,1983,4.998
DOM,1984,4.964
DOM,1985,4.893
DOM,1986,4.988
DOM,1987,5.141
DOM,1988,5.239
DOM,1989,5.295
DOM,1990,5.16
DOM,1991,5.221
DOM,1992,5.538
DOM,1993,5.82
DOM,1994,5.994
DOM,1995,6.206
DOM,1996,6.48
DOM,1997,6.902
DOM,1998,7.337
DOM,1999,7.681
DOM,2000,7.913
DOM,2001,8.095
DOM,2002,8.27
DOM,2003,8.224
DOM,2004,8.412
DOM,2005,8.89
DOM,2006,9.537
DOM,2007,10.113
DOM,2008,10.421
DOM,2009,10.676
DOM,2010,11.105
DOM,2011,11.386
DOM,2012,11.632
DOM,2013,12.067
DOM,2014,12.669
DOM,2015,13.393
DOM,2016,14.143
DOM,2017,14.801
DOM,2018,15.386
DOM,2019,15.749
DOM,2020,NA
DOM,2021,NA
ERI,1980,15.293
ERI,1981,15.418
ERI,1982,15.635
ERI,1983,15.674
ERI,1984,15.857
ERI,1985,16.132
ERI,1986,16.368
ERI,1987,16.54
ERI,1988,16.688
ERI,1989,16.959
ERI,1990,17.187
ERI,1991,17.365
ERI,1992,17.459
ERI,1993,18.598
ERI,1994,20.153
ERI,1995,21.437
ERI,1996,22.882
ERI,1997,24.048
ERI,1998,24.541
ERI,1999,24.864
ERI,2000,24.674
ERI,2001,24.673
ERI,2002,24.428
ERI,2003,23.786
ERI,2004,23.24
ERI,2005,22.584
ERI,2006,21.968
ERI,2007,21.344
ERI,2008,20.566
ERI,2009,20.216
ERI,2010,20.194
ERI,2011,20.487
ERI,2012,20.602
ERI,2013,20.628
ERI,2014,20.674
ERI,2015,20.693
ERI,2016,20.74
ERI,2017,20.85
ERI,2018,20.996
ERI,2019,21.058
ERI,2020,NA
ERI,2021,NA
GAB,1980,12.583
GAB,1981,12.476
GAB,1982,12.119
GAB,1983,12.171
GAB,1984,12.058
GAB,1985,11.341
GAB,1986,10.248
GAB,1987,9.323
GAB,1988,9.367
GAB,1989,10.036
GAB,1990,10.495
GAB,1991,10.738
GAB,1992,10.664
GAB,1993,10.606
GAB,1994,10.761
GAB,1995,10.988
GAB,1996,11.144
GAB,1997,11.022
GAB,1998,10.735
GAB,1999,10.468
GAB,2000,10.606
GAB,2001,10.497
GAB,2002,10.512
GAB,2003,10.81
GAB,2004,11.278
GAB,2005,11.862
GAB,2006,11.617
GAB,2007,11.549
GAB,2008,11.274
GAB,2009,10.666
GAB,2010,10.948
GAB,2011,11.484
GAB,2012,11.718
GAB,2013,11.838
GAB,2014,11.841
GAB,2015,11.818
GAB,2016,11.685
GAB,2017,11.493
GAB,2018,11.307
GAB,2019,11.007
GAB,2020,NA
GAB,2021,NA
GMB,1980,2.401
GMB,1981,2.523
GMB,1982,2.563
GMB,1983,2.524
GMB,1984,2.491
GMB,1985,2.456
GMB,1986,2.414
GMB,1987,2.38
GMB,1988,2.367
GMB,1989,2.353
GMB,1990,2.344
GMB,1991,2.333
GMB,1992,2.308
GMB,1993,2.29
GMB,1994,2.237
GMB,1995,2.202
GMB,1996,2.191
GMB,1997,2.179
GMB,1998,2.191
GMB,1999,2.235
GMB,2000,2.282
GMB,2001,2.306
GMB,2002,2.253
GMB,2003,2.293
GMB,2004,2.376
GMB,2005,2.34
GMB,2006,2.273
GMB,2007,2.264
GMB,2008,2.269
GMB,2009,2.319
GMB,2010,2.313
GMB,2011,2.186
GMB,2012,2.172
GMB,2013,2.159
GMB,2014,2.116
GMB,2015,2.105
GMB,2016,2.102
GMB,2017,2.145
GMB,2018,2.22
GMB,2019,2.271
GMB,2020,NA
GMB,2021,NA
GEO,1990,10.087
GEO,1991,7.821
GEO,1992,4.91
GEO,1993,3.504
GEO,1994,3.099
GEO,1995,3.148
GEO,1996,3.449
GEO,1997,3.758
GEO,1998,3.937
GEO,1999,4.088
GEO,2000,4.231
GEO,2001,4.444
GEO,2002,4.735
GEO,2003,5.166
GEO,2004,5.575
GEO,2005,6.071
GEO,2006,6.65
GEO,2007,7.306
GEO,2008,7.681
GEO,2009,7.791
GEO,2010,8.155
GEO,2011,8.666
GEO,2012,9.172
GEO,2013,9.673
GEO,2014,10.066
GEO,2015,10.444
GEO,2016,10.907
GEO,2017,11.559
GEO,2018,12.129
GEO,2019,12.766
GEO,2020,NA
GEO,2021,NA
GNB,1980,1.413
GNB,1981,1.374
GNB,1982,1.364
GNB,1983,1.334
GNB,1984,1.335
GNB,1985,1.331
GNB,1986,1.351
GNB,1987,1.378
GNB,1988,1.416
GNB,1989,1.455
GNB,1990,1.508
GNB,1991,1.521
GNB,1992,1.491
GNB,1993,1.513
GNB,1994,1.557
GNB,1995,1.586
GNB,1996,1.626
GNB,1997,1.643
GNB,1998,1.457
GNB,1999,1.461
GNB,2000,1.448
GNB,2001,1.436
GNB,2002,1.408
GNB,2003,1.379
GNB,2004,1.384
GNB,2005,1.384
GNB,2006,1.372
GNB,2007,1.368
GNB,2008,1.37
GNB,2009,1.377
GNB,2010,1.398
GNB,2011,1.436
GNB,2012,1.405
GNB,2013,1.408
GNB,2014,1.409
GNB,2015,1.476
GNB,2016,1.533
GNB,2017,1.599
GNB,2018,1.628
GNB,2019,1.637
GNB,2020,NA
GNB,2021,NA
JAM,1980,5.075
JAM,1981,4.94
JAM,1982,4.895
JAM,1983,4.881
JAM,1984,4.806
JAM,1985,4.718
JAM,1986,4.835
JAM,1987,5.076
JAM,1988,5.313
JAM,1989,5.556
JAM,1990,5.911
JAM,1991,6.12
JAM,1992,6.35
JAM,1993,6.517
JAM,1994,6.592
JAM,1995,6.632
JAM,1996,6.587
JAM,1997,6.556
JAM,1998,6.525
JAM,1999,6.556
JAM,2000,6.561
JAM,2001,6.623
JAM,2002,6.697
JAM,2003,6.882
JAM,2004,7
JAM,2005,7.113
JAM,2006,7.262
JAM,2007,7.344
JAM,2008,7.279
JAM,2009,7.143
JAM,2010,7.063
JAM,2011,7.077
JAM,2012,7.069
JAM,2013,7.07
JAM,2014,7.112
JAM,2015,7.186
JAM,2016,7.278
JAM,2017,7.447
JAM,2018,7.534
JAM,2019,7.559
JAM,2020,NA
JAM,2021,NA
KAZ,1990,11.549
KAZ,1991,10.806
KAZ,1992,10.177
KAZ,1993,8.974
KAZ,1994,7.935
KAZ,1995,7.312
KAZ,1996,7.174
KAZ,1997,7.169
KAZ,1998,7.193
KAZ,1999,7.417
KAZ,2000,8.144
KAZ,2001,9.001
KAZ,2002,9.858
KAZ,2003,10.801
KAZ,2004,11.9
KAZ,2005,13.128
KAZ,2006,14.576
KAZ,2007,15.942
KAZ,2008,16.768
KAZ,2009,17.137
KAZ,2010,18.361
KAZ,2011,19.72
KAZ,2012,20.61
KAZ,2013,21.442
KAZ,2014,21.945
KAZ,2015,21.886
KAZ,2016,22.065
KAZ,2017,22.688
KAZ,2018,23.345
KAZ,2019,23.827
KAZ,2020,NA
KAZ,2021,NA
KGZ,1990,5.571
KGZ,1991,5.157
KGZ,1992,4.411
KGZ,1993,3.748
KGZ,1994,3.136
KGZ,1995,2.822
KGZ,1996,2.761
KGZ,1997,2.723
KGZ,1998,2.676
KGZ,1999,2.693
KGZ,2000,2.752
KGZ,2001,2.802
KGZ,2002,2.83
KGZ,2003,2.94
KGZ,2004,3.052
KGZ,2005,3.077
KGZ,2006,3.19
KGZ,2007,3.386
KGZ,2008,3.602
KGZ,2009,3.703
KGZ,2010,3.762
KGZ,2011,3.973
KGZ,2012,4.071
KGZ,2013,4.283
KGZ,2014,4.507
KGZ,2015,4.619
KGZ,2016,4.745
KGZ,2017,4.879
KGZ,2018,4.974
KGZ,2019,5
KGZ,2020,NA
KGZ,2021,NA
LAO,1980,0.998
LAO,1981,1.078
LAO,1982,1.147
LAO,1983,1.193
LAO,1984,1.228
LAO,1985,1.278
LAO,1986,1.297
LAO,1987,1.292
LAO,1988,1.297
LAO,1989,1.373
LAO,1990,1.433
LAO,1991,1.47
LAO,1992,1.51
LAO,1993,1.566
LAO,1994,1.636
LAO,1995,1.712
LAO,1996,1.804
LAO,1997,1.871
LAO,1998,1.938
LAO,1999,2.024
LAO,2000,2.1
LAO,2001,2.232
LAO,2002,2.342
LAO,2003,2.447
LAO,2004,2.555
LAO,2005,2.683
LAO,2006,2.864
LAO,2007,3.116
LAO,2008,3.317
LAO,2009,3.566
LAO,2010,3.802
LAO,2011,4.08
LAO,2012,4.405
LAO,2013,4.717
LAO,2014,5.002
LAO,2015,5.273
LAO,2016,5.599
LAO,2017,5.86
LAO,2018,6.093
LAO,2019,6.231
LAO,2020,NA
LAO,2021,NA
LBY,1980,20.404
LBY,1981,18.54
LBY,1982,17.287
LBY,1983,16.287
LBY,1984,15.467
LBY,1985,14.823
LBY,1986,13.894
LBY,1987,12.939
LBY,1988,12.781
LBY,1989,13.005
LBY,1990,13.321
LBY,1991,13.934
LBY,1992,14.114
LBY,1993,14.085
LBY,1994,14.202
LBY,1995,14.327
LBY,1996,14.514
LBY,1997,14.72
LBY,1998,14.508
LBY,1999,14.149
LBY,2000,14.096
LBY,2001,14.047
LBY,2002,14.246
LBY,2003,15.105
LBY,2004,15.98
LBY,2005,17.07
LBY,2006,18.026
LBY,2007,18.846
LBY,2008,19.36
LBY,2009,18.81
LBY,2010,17.156
LBY,2011,12.348
LBY,2012,14.269
LBY,2013,12.097
LBY,2014,9.901
LBY,2015,8.892
LBY,2016,8.89
LBY,2017,10.264
LBY,2018,11.34
LBY,2019,11.63
LBY,2020,NA
LBY,2021,NA
MDG,1980,1.547
MDG,1981,1.468
MDG,1982,1.419
MDG,1983,1.407
MDG,1984,1.396
MDG,1985,1.398
MDG,1986,1.403
MDG,1987,1.381
MDG,1988,1.349
MDG,1989,1.331
MDG,1990,1.308
MDG,1991,1.238
MDG,1992,1.201
MDG,1993,1.182
MDG,1994,1.156
MDG,1995,1.149
MDG,1996,1.148
MDG,1997,1.16
MDG,1998,1.173
MDG,1999,1.186
MDG,2000,1.201
MDG,2001,1.205
MDG,2002,1.136
MDG,2003,1.158
MDG,2004,1.18
MDG,2005,1.206
MDG,2006,1.235
MDG,2007,1.263
MDG,2008,1.291
MDG,2009,1.263
MDG,2010,1.265
MDG,2011,1.275
MDG,2012,1.272
MDG,2013,1.266
MDG,2014,1.273
MDG,2015,1.275
MDG,2016,1.292
MDG,2017,1.305
MDG,2018,1.311
MDG,2019,1.307
MDG,2020,NA
MDG,2021,NA
MDA,1990,6.459
MDA,1991,5.797
MDA,1992,4.577
MDA,1993,4.043
MDA,1994,3.47
MDA,1995,3.28
MDA,1996,3.111
MDA,1997,3.043
MDA,1998,2.864
MDA,1999,2.755
MDA,2000,2.791
MDA,2001,2.942
MDA,2002,3.176
MDA,2003,3.426
MDA,2004,3.685
MDA,2005,3.958
MDA,2006,4.174
MDA,2007,4.36
MDA,2008,4.592
MDA,2009,4.66
MDA,2010,4.957
MDA,2011,5.268
MDA,2012,5.514
MDA,2013,5.892
MDA,2014,6.246
MDA,2015,6.497
MDA,2016,6.868
MDA,2017,7.52
MDA,2018,7.921
MDA,2019,8.273
MDA,2020,NA
MDA,2021,NA
"NAM",1980,6.431
"NAM",1981,6.338
"NAM",1982,6.203
"NAM",1983,5.949
"NAM",1984,5.837
"NAM",1985,5.777
"NAM",1986,5.753
"NAM",1987,5.759
"NAM",1988,5.682
"NAM",1989,5.567
"NAM",1990,5.455
"NAM",1991,5.515
"NAM",1992,5.63
"NAM",1993,5.565
"NAM",1994,5.614
"NAM",1995,5.666
"NAM",1996,5.776
"NAM",1997,5.876
"NAM",1998,5.97
"NAM",1999,6.049
"NAM",2000,6.133
"NAM",2001,6.216
"NAM",2002,6.348
"NAM",2003,6.499
"NAM",2004,6.905
"NAM",2005,7.169
"NAM",2006,7.546
"NAM",2007,7.798
"NAM",2008,7.984
"NAM",2009,8.046
"NAM",2010,8.337
"NAM",2011,8.659
"NAM",2012,8.959
"NAM",2013,9.249
"NAM",2014,9.641
"NAM",2015,9.85
"NAM",2016,9.804
"NAM",2017,9.591
"NAM",2018,9.446
"NAM",2019,9.332
"NAM",2020,NA
"NAM",2021,NA
NA,1980,NA
NA,1981,NA
NA,1982,NA
NA,1983,NA
NA,1984,NA
NA,1985,NA
NA,1986,NA
NA,1987,NA
NA,1988,NA
NA,1989,NA
NA,1990,NA
NA,1991,NA
NA,1992,NA
NA,1993,NA
NA,1994,NA
NA,1995,NA
NA,1996,NA
NA,1997,NA
NA,1998,NA
NA,1999,NA
NA,2000,NA
NA,2001,NA
NA,2002,NA
NA,2003,NA
NA,2004,NA
NA,2005,NA
NA,2006,NA
NA,2007,NA
NA,2008,NA
NA,2009,NA
NA,2010,NA
NA,2011,NA
NA,2012,NA
NA,2013,NA
NA,2014,NA
NA,2015,NA
NA,2016,NA
NA,2017,NA
NA,2018,NA
NA,2019,NA
NA,2020,NA
NA,2021,NA
RWA,1980,1.233
RWA,1981,1.271
RWA,1982,1.272
RWA,1983,1.263
RWA,1984,1.225
RWA,1985,1.222
RWA,1986,1.215
RWA,1987,1.175
RWA,1988,1.162
RWA,1989,1.138
RWA,1990,1.106
RWA,1991,1.064
RWA,1992,1.054
RWA,1993,0.951
RWA,1994,0.717
RWA,1995,0.783
RWA,1996,0.842
RWA,1997,0.89
RWA,1998,0.926
RWA,1999,0.946
RWA,2000,0.983
RWA,2001,1.037
RWA,2002,1.113
RWA,2003,1.149
RWA,2004,1.205
RWA,2005,1.275
RWA,2006,1.348
RWA,2007,1.412
RWA,2008,1.487
RWA,2009,1.555
RWA,2010,1.625
RWA,2011,1.704
RWA,2012,1.776
RWA,2013,1.826
RWA,2014,1.892
RWA,2015,1.986
RWA,2016,2.056
RWA,2017,2.135
RWA,2018,2.239
RWA,2019,2.327
RWA,2020,NA
RWA,2021,NA
SOM,1980,1.614
SOM,1981,1.609
SOM,1982,1.623
SOM,1983,1.629
SOM,1984,1.628
SOM,1985,1.618
SOM,1986,1.632
SOM,1987,1.641
SOM,1988,1.65
SOM,1989,1.645
SOM,1990,1.659
SOM,1991,1.658
SOM,1992,1.639
SOM,1993,1.632
SOM,1994,1.629
SOM,1995,1.62
SOM,1996,1.613
SOM,1997,1.611
SOM,1998,1.638
SOM,1999,1.657
SOM,2000,1.674
SOM,2001,1.684
SOM,2002,1.683
SOM,2003,1.683
SOM,2004,1.679
SOM,2005,1.663
SOM,2006,1.663
SOM,2007,1.66
SOM,2008,1.663
SOM,2009,1.666
SOM,2010,1.668
SOM,2011,1.669
SOM,2012,1.675
SOM,2013,1.696
SOM,2014,1.706
SOM,2015,1.711
SOM,2016,1.713
SOM,2017,1.713
SOM,2018,1.71
SOM,2019,1.714
SOM,2020,NA
SOM,2021,NA
LKA,1980,2.715
LKA,1981,2.828
LKA,1982,2.896
LKA,1983,2.988
LKA,1984,3.102
LKA,1985,3.246
LKA,1986,3.346
LKA,1987,3.397
LKA,1988,3.448
LKA,1989,3.537
LKA,1990,3.691
LKA,1991,3.841
LKA,1992,3.996
LKA,1993,4.225
LKA,1994,4.43
LKA,1995,4.629
LKA,1996,4.874
LKA,1997,5.127
LKA,1998,5.294
LKA,1999,5.404
LKA,2000,5.545
LKA,2001,5.594
LKA,2002,5.767
LKA,2003,5.989
LKA,2004,6.224
LKA,2005,6.512
LKA,2006,6.942
LKA,2007,7.355
LKA,2008,7.761
LKA,2009,8.201
LKA,2010,8.82
LKA,2011,9.458
LKA,2012,10.138
LKA,2013,10.516
LKA,2014,10.914
LKA,2015,11.38
LKA,2016,11.754
LKA,2017,12.103
LKA,2018,12.368
LKA,2019,12.575
LKA,2020,NA
LKA,2021,NA
SWZ,1980,3.732
SWZ,1981,3.875
SWZ,1982,3.917
SWZ,1983,3.91
SWZ,1984,3.935
